Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing
SAMSUNG 8 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-grey/p/itm8bf8437bd5781?pid=WMNFRGAMZVGXXDYA,SAMSUNG,"39,490","49,700",20,0,0,Fully Automatic Front Load
ONIDA 8 kg Semi Automatic Top Load Red, https://www.flipkart.com/onida-8-kg-semi-automatic-top-load-red/p/itmew234jsgyg7jy?pid=WMNEW234EPUH7HVY,ONIDA,"10,799","12,650",14,521,75,Semi Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm4f63c6058b7ac?pid=WMNFU5XFHRYX9HTH,SAMSUNG,"16,600","19,700",15,6,0,Fully Automatic Top Load
Whirlpool 8.5 kg Semi Automatic Top Load Grey, https://www.flipkart.com/whirlpool-8-5-kg-semi-automatic-top-load-grey/p/itm8c94e570d5241?pid=WMNFYW5QRQGPUBJW,Whirlpool,"14,549","16,550",12,0,0,Semi Automatic Top Load
Haier 7 kg Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/haier-7-kg-fully-automatic-front-load-in-built-heater-grey/p/itmeux3udyx5gqdm?pid=WMNEUX3UV3ZCXZ5F,Haier,"37,595",mrp not available,0,195,41,Fully Automatic Front Load
Haier 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/haier-7-kg-fully-automatic-front-load-grey/p/itm49e6f1c31f115?pid=WMNFQX9H9HJQZF3B,Haier,"27,990","40,990",31,4,1,Fully Automatic Front Load
SAMSUNG 6.5 kg Fully Automatic Top Load Purple, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-purple/p/itm5b1b84ec3b731?pid=WMNFRGAMAPQWHU6P,SAMSUNG,"25,400","29,500",13,0,0,Fully Automatic Top Load
Hafele 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/hafele-8-kg-fully-automatic-front-load-in-built-heater-white/p/itmbabf1e133bd56?pid=WMNFUJERTPS6FXGC,Hafele,"63,992","79,990",20,0,0,Fully Automatic Front Load
"BOSCH 6 kg Fully Automatic Front Load Black, Silver", https://www.flipkart.com/bosch-6-kg-fully-automatic-front-load-black-silver/p/itmcfbab82ce5291?pid=WMNGYSYGHVDEG8QF,BOSCH,"26,900","41,669",35,0,0,Fully Automatic Front Load
"Godrej 8.5 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/godrej-8-5-kg-semi-automatic-top-load-red-white/p/itm36d54f354ecd8?pid=WMNFTC8ZSYMGPGRH,Godrej,"14,599","16,350",10,0,0,Semi Automatic Top Load
Godrej 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/godrej-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmex4ypuntc8rmt?pid=WMNEX4YPH8SHYYD7,Godrej,"23,590","30,990",23,121,25,Fully Automatic Front Load
Haier 7.2 kg Fully Automatic Top Load Gold, https://www.flipkart.com/haier-7-2-kg-fully-automatic-top-load-gold/p/itmfygzfzzg4eqzt?pid=WMNFYGZFURDZFDMQ,Haier,"27,750",mrp not available,0,3,0,Fully Automatic Top Load
"Whirlpool 7.5 kg Semi Automatic Top Load Purple, White", https://www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load-purple-white/p/itmae58972d87457?pid=WMNGFBPKGFGD3S8F,Whirlpool,"11,550","13,050",11,0,0,Semi Automatic Top Load
Croma 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/croma-6-kg-fully-automatic-front-load-in-built-heater-white/p/itm7ce25e41bddad?pid=WMNFR64PQ5GBCMCZ,Croma,"19,990","28,000",28,0,0,Fully Automatic Front Load
Whirlpool 8.5 kg Semi Automatic Top Load Grey, https://www.flipkart.com/whirlpool-8-5-kg-semi-automatic-top-load-grey/p/itm697b8c0b6c583?pid=WMNFZKEH45PYEZ56,Whirlpool,"14,740","16,550",10,0,0,Semi Automatic Top Load
"Daenyx 6.8 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/daenyx-6-8-kg-semi-automatic-top-load-white-maroon/p/itmfbm9u9d7y4hzm?pid=WMNFBM9UBZYPMHCU,Daenyx,"8,390","8,990",6,9,2,Semi Automatic Top Load
Godrej 6.2 kg Fully Automatic Top Load Red, https://www.flipkart.com/godrej-6-2-kg-fully-automatic-top-load-red/p/itmeyqhufyzvaea4?pid=WMNEF586X4XJX3FY,Godrej,"15,999","16,500",3,"2,018",291,Fully Automatic Top Load
"Croma 7.5 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/croma-7-5-kg-semi-automatic-top-load-white-blue/p/itmabddcd898fb93?pid=WMNFR64PXBQYDGZV,Croma,"9,990","16,000",37,33,6,Semi Automatic Top Load
DMR 6.5 kg Semi Automatic Top Load Maroon, https://www.flipkart.com/dmr-6-5-kg-semi-automatic-top-load-maroon/p/itm8d438307b9fa6?pid=WMNGY5R4UZHUXHCE,DMR,"5,995","10,999",45,0,0,Semi Automatic Top Load
"Daenyx 7.5 kg Semi Automatic Top Load White, Maroon, Black", https://www.flipkart.com/daenyx-7-5-kg-semi-automatic-top-load-white-maroon-black/p/itmfbm9ugjw7tghu?pid=WMNFBM9UHSRGGUQC,Daenyx,"9,999","15,990",37,3,0,Semi Automatic Top Load
"Haier 8 kg Semi Automatic Top Load White, Pink", https://www.flipkart.com/haier-8-kg-semi-automatic-top-load-white-pink/p/itmeux3upung9dbz?pid=WMNEUX3UBTZR83EA,Haier,"10,570","14,500",27,211,34,Semi Automatic Top Load
Siemens 7 kg Dryer with In-built Heater White, https://www.flipkart.com/siemens-7-kg-dryer-in-built-heater-white/p/itm0509cbc0bbedc?pid=WMNGF44EPG5RZUGH,Siemens,"34,841","42,699",18,0,0,Dryer
BOSCH 6.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmf7aqrzafzswea?pid=WMNF7AQRFXRFPYK7,BOSCH,"29,999","35,299",15,80,6,Fully Automatic Front Load
"BOSCH 6.5 kg Fully Automatic Front Load Black, Silver", https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-black-silver/p/itmc3b3334d9a950?pid=WMNGYSYGED7VXAKV,BOSCH,"28,750","34,699",17,0,0,Fully Automatic Front Load
Electrolux 7 kg Fully Automatic Top Load Red, https://www.flipkart.com/electrolux-7-kg-fully-automatic-top-load-red/p/itmedyfhgcqmhftp?pid=WMNEDYFHMECNFAZG,Electrolux,"19,390","20,000",3,"1,355",325,Fully Automatic Top Load
Whirlpool 6.5 kg Fully Automatic Top Load with In-built Heater Maroon, https://www.flipkart.com/whirlpool-6-5-kg-fully-automatic-top-load-in-built-heater-maroon/p/itmeb9a32fb7cd29?pid=WMNFSZGEZKBSK2RQ,Whirlpool,"15,969","20,650",22,"1,182",135,Fully Automatic Top Load
Electrolux 7 kg Fully Automatic Top Load Red, https://www.flipkart.com/electrolux-7-kg-fully-automatic-top-load-red/p/itmedyfhgcqmhftp?pid=WMNEDYFHMECNFAZG,Electrolux,"19,390","20,000",3,"1,355",325,Fully Automatic Top Load
Whirlpool 6.5 kg Fully Automatic Top Load with In-built Heater Maroon, https://www.flipkart.com/whirlpool-6-5-kg-fully-automatic-top-load-in-built-heater-maroon/p/itmeb9a32fb7cd29?pid=WMNFSZGEZKBSK2RQ,Whirlpool,"15,969","20,650",22,"1,182",135,Fully Automatic Top Load
"DMR 6.5 kg Washer only Red, White", https://www.flipkart.com/dmr-6-5-kg-washer-only-red-white/p/itm609ed5044bffa?pid=WMNGY4DFW8BGUU7H,DMR,"4,999","8,499",41,0,0,Washer only | 400 W
SAMSUNG 6.5 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-black/p/itmewh4jjbjc9gvn?pid=WMNEWH4J8ZYBJC9U,SAMSUNG,"22,600","26,690",15,5,1,Fully Automatic Top Load
Haier 8.2 kg Semi Automatic Top Load White, https://www.flipkart.com/haier-8-2-kg-semi-automatic-top-load-white/p/itme0998b4cb8f42?pid=WMNFMDSYZ7ZHEZ4G,Haier,"11,238","15,750",28,41,4,Semi Automatic Top Load
"DMR 2.5 kg Semi Automatic Top Load White, Green", https://www.flipkart.com/dmr-2-5-kg-semi-automatic-top-load-white-green/p/itm87f860daf4d2c?pid=WMNFKG4QGNG53XAZ,DMR,"4,299","4,999",14,3,1,Semi Automatic Top Load
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey", https://www.flipkart.com/thomson-7-kg-semi-automatic-top-load-white-blue-grey/p/itm4cf2b479e06e0?pid=WMNGY5CFQBKNCFME,Thomson,"11,999",mrp not available,0,0,0,Semi Automatic Top Load
"BOSCH 6.5 kg Fully Automatic Top Load Grey, Silver", https://www.flipkart.com/bosch-6-5-kg-fully-automatic-top-load-grey-silver/p/itm7d6728cd971bc?pid=WMNGYSYG4NMTZSZ5,BOSCH,"16,870","20,299",16,0,0,Fully Automatic Top Load
"TOSHIBA 7 kg COLOR ALIVE, Drum Clean Technology, 15-Minute Quick Wash Fully Automatic Front Load with ...", https://www.flipkart.com/toshiba-7-kg-color-alive-drum-clean-technology-15-minute-quick-wash-fully-automatic-front-load-in-built-heater-white/p/itm915879179ba3c?pid=WMNFSTYAVCH8ATHC,TOSHIBA,"27,940","35,990",22,0,0,Fully Automatic Front Load
Godrej 7 kg Semi Automatic Top Load Red, https://www.flipkart.com/godrej-7-kg-semi-automatic-top-load-red/p/itmdz5ywhazsyye8?pid=WMNDZ5YQKGZHF84H,Godrej,"11,900","14,200",16,26,7,Semi Automatic Top Load
"IMPEX 6 kg Fully Automatic Top Load White, Black", https://www.flipkart.com/impex-6-kg-fully-automatic-top-load-white-black/p/itm7373941136b80?pid=WMNFZTGF7NWXCWHT,IMPEX,"27,990",mrp not available,0,0,0,Fully Automatic Top Load
Siemens 8/5 kg Washer with Dryer with In-built Heater, https://www.flipkart.com/siemens-8-5-kg-washer-dryer-in-built-heater/p/itmef7d9pqpgq5ap?pid=WMNEF7D98DCKJBUZ,Siemens,"62,999","70,899",11,1,1,Washer with Dryer | 2300 W
Siemens 7 kg Fully Automatic Front Load, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load/p/itme8hdzdtwdfs6f?pid=WMNE8HDZZZGGG5MS,Siemens,"30,990","33,500",7,17,2,Fully Automatic Front Load
Equator 9/6 kg Washer with Dryer with In-built Heater White, https://www.flipkart.com/equator-9-6-kg-washer-dryer-in-built-heater-white/p/itmd6c5663f4817b?pid=WMNFT8F7GM7E3YXT,Equator,"56,995","62,000",8,0,0,Washer with Dryer | 230 W
SAMSUNG 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmf6f7b66c1591a?pid=WMNFRGAMTNUYAT7V,SAMSUNG,"33,490","38,800",13,0,0,Fully Automatic Front Load
Mitashi 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/mitashi-6-2-kg-fully-automatic-top-load-grey/p/itmeurmbzm3gwwe4?pid=WMNEURMBQHJ2YG27,Mitashi,"15,890","15,900",0,388,68,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-grey/p/itme2db5e3b59489?pid=WMNFVTYHYWXHCXFF,SAMSUNG,"41,990","54,490",22,0,0,Fully Automatic Front Load
Haier 9.5 kg Semi Automatic Top Load Multicolor, https://www.flipkart.com/haier-9-5-kg-semi-automatic-top-load-multicolor/p/itm78c7d4324edef?pid=WMNGYZKT85VJ2JGZ,Haier,"14,774","19,000",22,0,0,Semi Automatic Top Load
"TOSHIBA 7 kg I-clean, 15-Minute Quick Wash, GREATWAVES Technology Fully Automatic Top Load White", https://www.flipkart.com/toshiba-7-kg-i-clean-15-minute-quick-wash-greatwaves-technology-fully-automatic-top-load-white/p/itm873ad3a2e4f8c?pid=WMNFSTYAZ2ARRFCY,TOSHIBA,"21,390","23,390",8,3,0,Fully Automatic Top Load
Panasonic 6.5 kg Semi Automatic Top Load Red, https://www.flipkart.com/panasonic-6-5-kg-semi-automatic-top-load-red/p/itmej7yhxggaxdfz?pid=WMNEJ7YHX444MYR4,Panasonic,"9,200","11,032",16,12,1,Semi Automatic Top Load
Croma 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/croma-7-kg-fully-automatic-top-load-grey/p/itm119fd14ba0754?pid=WMNFR64PYDRM8YMF,Croma,"15,990","25,000",36,0,0,Fully Automatic Top Load
Haier 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-grey/p/itma2baa988e4d76?pid=WMNGYPJGFJT2VDXB,Haier,"15,559","21,490",27,0,0,Fully Automatic Top Load
"TOSHIBA 7 kg Inverter, COLOR ALIVE, Drum Clean Technology Fully Automatic Front Load with In-built Hea...", https://www.flipkart.com/toshiba-7-kg-inverter-color-alive-drum-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itm46cb65ff94050?pid=WMNFSTYABRRQGTCN,TOSHIBA,"32,500","40,990",20,0,0,Fully Automatic Front Load
Haier 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-2-kg-fully-automatic-top-load-grey/p/itmf3607a9754fc3?pid=WMNGF2HJ7KUGJVYH,Haier,"13,923","20,250",31,0,0,Fully Automatic Top Load
BOSCH 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-in-built-heater-white/p/itm092d8d5633e01?pid=WMNGYSYG2PNYGMXH,BOSCH,"35,914","45,299",20,0,0,Fully Automatic Front Load
Croma 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/croma-8-kg-fully-automatic-top-load-grey/p/itm99e8c45478e48?pid=WMNFR64P4V9RJFNA,Croma,"18,490","30,000",38,0,0,Fully Automatic Top Load
Haier 7 kg Fully Automatic Front Load with In-built Heater Gold, https://www.flipkart.com/haier-7-kg-fully-automatic-front-load-in-built-heater-gold/p/itm5c9552ebf2fde?pid=WMNGYZV9KFAVACWF,Haier,"33,845","44,900",24,0,0,Fully Automatic Front Load
"Haier 9 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/haier-9-kg-semi-automatic-top-load-white-blue/p/itmeux3ucpafevqb?pid=WMNEUX3UF3RZ2ZFF,Haier,"15,100","17,500",13,35,4,Semi Automatic Top Load
IMPEX 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/impex-6-kg-fully-automatic-front-load-in-built-heater-white/p/itm0783c8d0b5ea9?pid=WMNGYY3MUKBUTW8U,IMPEX,"21,990",mrp not available,0,0,0,Fully Automatic Front Load
"Lloyd 8 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lloyd-8-kg-semi-automatic-top-load-white-grey/p/itme242353dd8541?pid=WMNFRGHSGHJ5ZXGT,Lloyd,"13,490","16,190",16,11,2,Semi Automatic Top Load
Haier 7.6 kg Semi Automatic Top Load Multicolor, https://www.flipkart.com/haier-7-6-kg-semi-automatic-top-load-multicolor/p/itm945e1cab31b43?pid=WMNGYT98N9XUNFUA,Haier,"11,244","14,250",21,0,0,Semi Automatic Top Load
Lloyd 8 kg Semi Automatic Top Load Maroon, https://www.flipkart.com/lloyd-8-kg-semi-automatic-top-load-maroon/p/itmej2k9zupjvym7?pid=WMNEJ2K93YGDKZ6W,Lloyd,"11,900","13,340",10,2,1,Semi Automatic Top Load
Croma 6 kg Fully Automatic Top Load White, https://www.flipkart.com/croma-6-kg-fully-automatic-top-load-white/p/itmc292cd137b3de?pid=WMNFPCK4KABMXNBM,Croma,"13,490","21,000",35,0,0,Fully Automatic Top Load
Siemens 8 kg Fully Automatic Front Load, https://www.flipkart.com/siemens-8-kg-fully-automatic-front-load/p/itmejycgvzzyw5yg?pid=WMNEJYCGYCQZ4XX7,Siemens,"35,530","44,848",20,0,0,Fully Automatic Front Load
SAMSUNG 6.5 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-black/p/itmf8adwhgqusbsa?pid=WMNF8ADWSNSWTHCJ,SAMSUNG,"27,000","29,790",9,5,1,Fully Automatic Top Load
Lloyd 7.5 kg Fully Automatic Top Load Blue, https://www.flipkart.com/lloyd-7-5-kg-fully-automatic-top-load-blue/p/itmej3nesqmaumqz?pid=WMNEJ3NEBNQKGAUJ,Lloyd,"19,800","22,090",10,4,0,Fully Automatic Top Load
Haier 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-grey/p/itmeux3ukfhyzxf9?pid=WMNEUX3UFRNYMH7G,Haier,"15,815","24,750",36,1,1,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itmf120bfda745af?pid=WMNFRGAMNYUH2BRG,SAMSUNG,"27,000","27,750",2,0,0,Fully Automatic Top Load
Croma 8.5 kg Semi Automatic Top Load White, https://www.flipkart.com/croma-8-5-kg-semi-automatic-top-load-white/p/itm061fa1abe37b8?pid=WMNFPCK4DGWJHKYH,Croma,"10,990","14,000",21,26,2,Semi Automatic Top Load
"Micromax 7.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/micromax-7-5-kg-semi-automatic-top-load-white-maroon/p/itmf6axgeb6yzfgh?pid=WMNF3ZW5ZJHPZBU3,Micromax,"10,899","12,490",12,0,0,Semi Automatic Top Load
Godrej 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-grey/p/itmf77gfg3tg5qt3?pid=WMNF77GEX6Y3TFNJ,Godrej,"15,990","19,500",18,911,124,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-white/p/itmc559a3750cf08?pid=WMNFQNFMGQ2C9V2Z,SAMSUNG,"26,990","33,200",18,0,0,Fully Automatic Front Load
IFB 7.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-7-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmeftty2cjzjzgg?pid=WMNEFTTYFWCTMGAY,IFB,"37,999","38,290",0,30,4,Fully Automatic Front Load
Panasonic 7 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/panasonic-7-kg-fully-automatic-front-load-in-built-heater-silver/p/itmf40d85d3849e1?pid=WMNGY6QCEZTDZRY3,Panasonic,"31,279","40,500",22,0,0,Fully Automatic Front Load
Lloyd 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lloyd-8-kg-fully-automatic-top-load-grey/p/itmf3psgvs6vrww4?pid=WMNF36RUKBAMCN3Q,Lloyd,"21,399","27,490",22,3,0,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-silver/p/itmf8adwtppugdh4?pid=WMNF8ADWKFCTK5WK,SAMSUNG,"23,400","26,090",10,65,5,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-in-built-heater-silver/p/itmfggzgbkw6f8hm?pid=WMNFGGZGJS5PNVTQ,SAMSUNG,"32,990","35,400",6,1,1,Fully Automatic Front Load
"Daenyx 8 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/daenyx-8-kg-semi-automatic-top-load-red-white/p/itmfbm9ukpsyqqae?pid=WMNFBM9UJYVGV2GR,Daenyx,"10,990","15,990",31,0,0,Semi Automatic Top Load
ONIDA 7.5 kg Semi Automatic Top Load, https://www.flipkart.com/onida-7-5-kg-semi-automatic-top-load/p/itmdy9svh9ewggqz?pid=WMNDY9RWH5UCGCS8,ONIDA,"10,999","14,500",24,30,2,Semi Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmfggzgcht35yxf?pid=WMNFGGZGPGMGFZJG,SAMSUNG,"30,990","35,400",12,1,1,Fully Automatic Front Load
Haier 8.2 kg Fully Automatic Top Load Gold, https://www.flipkart.com/haier-8-2-kg-fully-automatic-top-load-gold/p/itm8add5b7f99a49?pid=WMNFUYXASHZGRSGW,Haier,"23,599","31,660",25,0,0,Fully Automatic Top Load
Hafele 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/hafele-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmb38838277ef3e?pid=WMNFUJERXZNAHJAJ,Hafele,"36,152","46,090",21,0,0,Fully Automatic Front Load
"TOSHIBA 7.5 kg COLOR ALIVE, Drum Clean Technology, 15-Minute Quick Wash Fully Automatic Front Load wit...", https://www.flipkart.com/toshiba-7-5-kg-color-alive-drum-clean-technology-15-minute-quick-wash-fully-automatic-front-load-in-built-heater-silver/p/itmb84aa0169a11e?pid=WMNFSTYANKCSAYHJ,TOSHIBA,"33,999","44,690",23,0,0,Fully Automatic Front Load
IFB 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itmdy9svmra86qsu?pid=WMNDY9RWCFTDBHH4,IFB,"29,649","29,690",0,826,117,Fully Automatic Front Load
"Lloyd 7.2 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/lloyd-7-2-kg-semi-automatic-top-load-white-blue/p/itmfec4yqwmh8zgg?pid=WMNFEC4YRHZJ24VK,Lloyd,"11,300","12,890",12,3,0,Semi Automatic Top Load
"Akai 6.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/akai-6-5-kg-semi-automatic-top-load-white-maroon/p/itm7bceef47c2672?pid=WMNFJKZBBYEWTJCA,Akai,"8,997","9,990",9,0,0,Semi Automatic Top Load
Whirlpool 7.5 kg Semi Automatic Top Load, https://www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load/p/itme8tawmrdgzufs?pid=WMNE8TAWGMMTX7UR,Whirlpool,"11,699","13,240",11,154,29,Semi Automatic Top Load
"Akai 6.5 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/akai-6-5-kg-semi-automatic-top-load-white-blue/p/itm28bd9d116f70e?pid=WMNFJKZBSMFADVJD,Akai,"8,997","9,990",9,0,0,Semi Automatic Top Load
Hafele 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/hafele-8-kg-fully-automatic-front-load-in-built-heater-white/p/itmae6264ef70fc8?pid=WMNFUJERRZSPQVYX,Hafele,"38,773","51,290",24,0,0,Fully Automatic Front Load
Godrej 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/godrej-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmex4ypypv5zyne?pid=WMNEX4YPAQTMFGGB,Godrej,"22,999","26,810",14,121,25,Fully Automatic Front Load
Hafele 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/hafele-8-kg-fully-automatic-front-load-in-built-heater-white/p/itmfcad92657b1e6?pid=WMNFUJERYNMZTQHG,Hafele,"65,672","82,090",20,0,0,Fully Automatic Front Load
"Panasonic 8 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/panasonic-8-kg-semi-automatic-top-load-white-grey/p/itmf6b8tbcvd6nkb?pid=WMNF6B8TRRGGYRMN,Panasonic,"14,200","15,214",6,91,5,Semi Automatic Top Load
Haier 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itme976e8ab32c16?pid=WMNEUX3UANU9JYHE,Haier,"25,290","34,990",27,72,17,Fully Automatic Front Load
"TOSHIBA 11 kg Anti-bacterial Gasket, GREATWAVES Technology Fully Automatic Front Load with In-built He...", https://www.flipkart.com/toshiba-11-kg-anti-bacterial-gasket-greatwaves-technology-fully-automatic-front-load-in-built-heater-grey/p/itmf4dc9c80393cd?pid=WMNFSTYAVPGYDZ6D,TOSHIBA,"60,990","79,990",23,0,0,Fully Automatic Front Load
SAMSUNG 7 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-white/p/itm8fd97ae83e85a?pid=WMNFRGAMNFKMFF8E,SAMSUNG,"39,900","44,600",10,0,0,Fully Automatic Front Load
Croma 7.2 kg Fully Automatic Top Load Silver, https://www.flipkart.com/croma-7-2-kg-fully-automatic-top-load-silver/p/itm99117c39b0722?pid=WMNFPCK4BYUQBS4B,Croma,"14,994","23,000",34,0,0,Fully Automatic Top Load
"SAMSUNG 11 kg Fully Automatic Top Load Black, Grey", https://www.flipkart.com/samsung-11-kg-fully-automatic-top-load-black-grey/p/itmewzbzzrdycy6t?pid=WMNEWZBZRVDT6NVZ,SAMSUNG,"36,900","42,590",13,10,0,Fully Automatic Top Load
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Maroon", https://www.flipkart.com/whirlpool-7-5-kg-5-star-hard-water-wash-fully-automatic-top-load-maroon/p/itmffjb6rw7jbxaf?pid=WMNFEF99KJFXZFXS,Whirlpool,"17,909","21,900",18,"9,585","1,002",Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm6f3fd6332af11?pid=WMNFRGAMGGZERSKS,SAMSUNG,"21,500","25,000",14,3,1,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-silver/p/itm2b366c785cbf3?pid=WMNFQYGAEV3P4YM6,SAMSUNG,"23,700","27,200",12,9,0,Fully Automatic Top Load
